time;WOB;DRG;BRS;DSSA;RPM;TOB;GPM;WOH;HHT;BIT_DEPTH;DEPTH;SLP;ECD;SPP;STS;ROP;AZT;DSSB;APR;PDF;SPD;BEM;AVL;HBD;TMP;depth_touch;bit_to_depth;label
1602886662;0;20;41,72;0,0025;0;0;0;87,46;41,2;3680,26;3682,42;0,2;;8,99;3;0;;2,50243;6240,23;;-101,57331;;;3680,26;;0;2,16;**
1602886682;0;0,70686;41,72;0,004;14,75;895,09;0;94,32;40,75;3680,34;3682,42;0,2;;8,57;3;0;;2,83536;6240,23;;-101,9777;;;3680,34;;0;2,08;**
1602886702;0;20;41,72;0,002;0;2766,06;0;86,94;40,67;3680,3;3682,42;0,2;;11,32;3;0;;2,50254;6240,23;;-99,21639;;;3680,3;;0;2,12;**
1602886722;0;2;41,72;0,001;1,05;4182,91;0;101,02;40,67;3680,32;3682,42;0,2;;13,45;3;0;;2,8045;6240,23;;-97,0649;;;3680,32;;0;2,1;**
1602886742;0;19;41,72;0,002;0,07;299,35;0;112,88;40,67;3680,36;3682,42;0,2;;14,67;3;0;;2,51444;6240,23;;-95,8277;;;3680,36;;0;2,06;**
1602886762;0;19;41,72;0,005;0,21;45739,4;0;107,94;40,67;3680,26;3682,42;0,2;;14,23;3;0;;2,51896;6240,23;;-96,25444;;;3680,26;;0;2,16;**
1602886782;0;20;41,72;0,009;0,07;20480,55;0;111,75;40,67;3680,44;3682,42;0,2;;17,45;3;0;;2,50353;6240,23;;-93,00573;;;3680,44;;0;1,98;**
1602886802;0;20;41,72;0,045;0;1577,33;0;391,56;41,38;3679,54;3682,42;0,2;;22,31;3;0;;2,50058;6240,23;;-88,15732;;;3679,54;;0;2,88;**
1602886822;0;20;41,72;0,003;0;14,44;73,56;382,34;41,38;3679,6;3682,42;0,2;;32,7;3;0;;2,49953;6240,23;;-254,49803;;;3679,6;;0;2,82;**
1602886842;0;21;41,72;0,003;0;0;797,99;391,09;41,38;3679,54;3682,42;0,2;;1497,8;3;0;;3,08102;6240,23;;-776,65708;;;3679,54;;0;2,88;**
1602886862;0;21;;0,007;0,11;0;948,02;399,74;41,24;3679,68;3682,42;0,2;;3080,25;3;0;;2,30419;6240,23;;12,2573;;;3679,68;;0;2,74;**
1602886882;0;0,35696;;0,01;78,26;6690,58;946,19;391,66;41,55;3679,48;3682,42;0,2;;3370,68;3;0;;2,68148;6240,23;;325,03442;;;3679,48;;0;2,94;Perfurando
1602886902;0;0,12448;;0,0035;78,57;7105,79;945,81;397,06;41,53;3679,41;3682,42;0,2;;3413,06;3;0;;2,6774;6240,23;;369,48708;;;3679,41;;0;3,01;Perfurando
1602886922;0;0,90525;;0,0255;78,47;7445,18;945,62;398,16;41,1;3679,92;3682,42;0,2;;3438,74;3;0;;2,66048;6240,23;;396,16025;;;3679,92;;0;2,5;Perfurando
1602886942;0;0,05324;;0,0015;78,63;7496,68;945,62;392,34;41,11;3679,89;3682,42;0,2;;3442,1;;0;;2,6771;6240,23;;399,49329;;;3679,89;;0;2,53;Perfurando
1602886962;0;1;;0,035;78,2;7209,27;945,23;389,08;40,4;3680,59;3682,42;0,2;;3506,57;;0;;2,65588;6240,23;;466,07286;;;3680,59;;0;1,83;Perfurando
1602886982;0;3;;0,0915;78,45;7926,77;945,07;390,54;39,76;3682,42;3682,42;;;3526,18;;0;;2,62411;;;485,68419;;;3682,42;;1;0;Perfurando
1602887002;0;0;;0;78,31;8001,72;945,26;395,48;39,02;3682,42;3682,42;;;3501,38;;0;;2,67982;;;459,61025;;;3682,42;;1;0;Perfurando
1602887022;0,05;0;;0;77,9;8826,7;945,38;386,97;39,09;3682,42;3682,42;;;3499,98;;0;;2,67892;;;457,59492;;;3682,42;;1;0;Perfurando
1602887042;5,51;0;;0;78,52;10127,34;945,21;381,31;38,8;3682,42;3682,42;;;3498,75;;0;;2,58075;;;457,46692;;;3682,42;;1;0;Perfurando
1602887062;13,04;0,12453;;0,0035;77,72;14752,89;945,2;373,73;38,46;3682,49;3682,49;;;3497,5;;12,6;;2,44283;;;456,13899;;;3682,49;;1;0;Perfurando
1602887082;19,59;0,28586;;0,008;77,34;17388,28;945,39;367,8;38,94;3682,65;3682,65;0,09;;3490,19;;28,8;;2,32147;;;447,29567;;;3682,65;;1;0;Perfurando
1602887102;12,46;0;;0;78,66;17978;945,31;375,2;38,45;3682,65;3682,65;0,09;10,04;3495,13;;0;;2,45486;6232,91;;452,76949;;;3682,65;;1;0;Perfurando
1602887122;15,29;0;;0;78,06;18099,47;945,22;371,24;38,77;3682,65;3682,65;0,11;10,04;3500,44;;0;;2,40403;6232,91;;458,69303;;;3682,65;;1;0;Perfurando
1602887142;11,12;0;;0;78,64;17593,84;945,36;375,5;38,46;3682,65;3682,65;0,11;10,04;3487,55;;0;;2,47912;6232,91;;445,04779;;;3682,65;;1;0;Perfurando
1602887162;14,8;0;84,02;0;77,77;15736,92;945,32;371,8;38,94;3682,65;3682,65;0,13;10,04;3470,66;;0;;2,41297;6232,91;;428,49242;;;3682,65;;1;0;Perfurando
1602887182;11,05;0;84,02;0;78,19;15526,96;945,38;375,87;38,65;3682,65;3682,65;0,13;10,04;3481,31;;0;;2,48053;6232,91;;438,86661;;;3682,65;;1;0;Perfurando
1602887202;10,4;0,10589;84,02;0,003;78,28;19198,14;945,31;376,3;38,45;3682,71;3682,71;0,13;10,04;3481,11;;10,8;;2,49026;6232,91;;438,99763;;;3682,71;;1;0;Perfurando
1602887222;13,5;0;84,02;0;77,5;22734,78;945,39;374,66;38,54;3682,71;3682,71;0,09;10,04;3478,36;;0;;2,43633;6232,91;;435,8349;;;3682,71;;1;0;Perfurando
1602887242;14,25;0,23271;84,02;0,0065;77,14;19023,7;945,25;372,46;38,7;3682,84;3682,84;0,09;10,04;3485,84;6;23,4;;2,41843;6232,91;;443,86079;;;3682,84;;1;0;Perfurando
1602887262;12,53;0;84,02;0;78,45;21862,26;945,36;374,57;38,51;3682,84;3682,84;0,33;10,03;3478,31;6;0;;2,45346;6225,59;;435,71664;;;3682,84;;1;0;Perfurando
1602887282;9,26;0;112,97;0;77,56;19487,93;945,58;377,22;38,13;3682,84;3682,84;0,33;10,03;3471,51;6;0;;2,51234;6225,59;;427,70497;;;3682,84;;1;0;Perfurando
1602887302;15,03;0,59092;112,97;0,0165;77,02;21562,32;945,28;373,37;38,57;3683,17;3683,17;0,33;10,03;3487,94;6;59,4;;2,39714;6225,59;;445,05625;;;3683,17;;1;0;Perfurando
1602887322;10,93;0;112,97;0;78,42;20818,83;945,47;375,55;38,18;3683,17;3683,17;0,33;10,03;3459,16;6;0;;2,48123;6225,59;;415,13007;;;3683,17;;1;0;Perfurando
1602887342;13,9;0;112,97;0;77,03;21540,25;945,34;373,63;38,38;3683,17;3683,17;0,11;10,03;3475,68;6;0;;2,42796;6225,59;;432,53274;;;3683,17;;1;0;Perfurando
1602887362;12,62;0;112,97;0;77,39;18760,32;945,38;374,03;38,3;3683,17;3683,17;0,09;10,03;3474,66;6;0;;2,45112;6225,59;;431,35543;;;3683,17;;1;0;Perfurando
1602887382;13,31;0;112,97;0;77,77;14920,05;945,24;373,56;38,52;3683,17;3683,17;0,09;10,03;3466,47;6;0;;2,43889;6225,59;;424,09323;;;3683,17;;1;0;Perfurando
1602887402;16,86;0;112,97;0;77,2;19739,5;945,5;369,61;38,77;3683,17;3683,17;0,18;10,03;3461,5;6;0;;2,37501;6225,59;;417,65609;;;3683,17;;1;0;Perfurando
1602887422;10,65;0,07091;112,97;0,002;77,82;18662,75;945,69;377,39;37,88;3683,21;3683,21;0,18;10,03;3454,56;6;7,2;;2,48549;6225,59;;409,5823;;;3683,21;;1;0;Perfurando
1602887442;18,04;0;112,97;0;76,57;25288,57;945,43;368,46;38,27;3683,21;3683,21;0,11;10,03;3470,26;6;0;;2,3539;6225,59;;426,92533;;;3683,21;;1;0;Perfurando
1602887462;17,23;0;112,97;0;76,56;26398,64;945,45;369,61;38,13;3683,21;3683,21;0,11;10,03;3467,56;6;0;;2,3686;6225,59;;424,17508;;;3683,21;;1;0;Perfurando
1602887482;15,89;0,1073;112,97;0,003;77,13;21860,95;945,57;371,83;37,8;3683,27;3683,27;0,04;10,03;3454,7;6;10,8;;2,39072;6225,59;;410,51892;;;3683,27;;1;0;Perfurando
1602887502;17,03;0,17899;112,97;0,005;77,04;19153,87;945,57;370,42;38,05;3683,37;3683,37;0,04;10,01;3469,3;6;18;;2,36869;6218,26;;424,91256;;;3683,37;;1;0;Perfurando
1602887522;16,74;0;41,72;0;76,93;23339,25;945,41;370,73;38,01;3683,37;3683,37;0,68;10,01;3463,25;6;0;;2,3772;6218,26;;419,87991;;;3683,37;;1;0;Perfurando
1602887542;14,39;0,30135;41,72;0,0085;77,75;17210,62;945,35;372,48;38,03;3683,54;3683,54;0,68;10,01;3458,8;6;30,6;;2,41379;6218,26;;415,37009;;;3683,54;;1;0;Perfurando
1602887562;20,01;0;41,72;0;76,92;24755,42;945,4;366,5;38,38;3683,54;3683,54;0,68;10,01;3477,75;6;0;;2,31795;6218,26;;434,06654;;;3683,54;;1;0;Perfurando
1602887582;13,83;0,4411;41,72;0,0125;78,06;21114,48;945,59;372,64;37,69;3683,79;3683,79;0,86;10,01;3459,2;6;45;;2,4207;6218,26;;413,7564;;;3683,79;;1;0;Perfurando
1602887602;16,59;0;41,72;0;77,17;20337,97;945,19;370,06;37,73;3683,79;3683,79;0,86;10,01;3482,49;6;0;;2,37896;6218,26;;439,47257;;;3683,79;;1;0;Perfurando
1602887622;13,14;0;108,52;0;78,03;20896,36;945,27;373,53;37,57;3683,79;3683,79;2,24;10,01;3440,41;6;0;;2,44124;6218,26;;396,98102;;;3683,79;;1;0;Perfurando
1602887642;16,98;0;108,52;0;77,91;18500,63;945,53;369,96;38,05;3683,79;3683,79;2,24;10,01;3442,53;6;0;;2,37218;6218,26;;397,65905;;;3683,79;;1;0;Perfurando
1602887662;14,68;0;108,52;0;77,6;19750,41;945,6;372,11;37,66;3683,79;3683,79;2,24;10,01;3436,19;6;0;;2,41376;6218,26;;391,02145;;;3683,79;;1;0;Perfurando
1602887682;17,51;0;108,52;0;77,01;21573,21;945,5;369,04;37,92;3683,79;3683,79;2,24;10,01;3452,81;6;0;;2,36302;6218,26;;408,33841;;;3683,79;64,44;1;0;Perfurando
1602887702;14,59;0;108,52;0;77,65;19099,4;945,77;372,13;37,61;3683,79;3683,79;2,24;9,99;3447,06;6;0;;2,41567;6203,61;;401,06912;;;3683,79;;1;0;Perfurando
1602887722;10,68;0;108,52;0;78,77;20073,19;945,78;375,8;37,19;3683,79;3683,79;2,24;9,99;3442,45;6;0;;2,48625;6203,61;;396,51799;;;3683,79;;1;0;Perfurando
1602887742;17,77;0,03577;108,52;0,001;77,02;20571,81;945,35;369,52;37,68;3683,81;3683,81;2,24;10,01;3458,25;6;3,6;;2,35822;6218,26;;414,91337;;;3683,81;;1;0;Perfurando
1602887762;30,31;0,03567;63,98;0,001;77,23;22432,15;945,42;374,89;37,01;3683,83;3683,83;0,07;10,01;3454,02;6;3,6;;2,13246;6218,26;;410,26124;;;3683,83;;1;0;Perfurando
1602887782;29,46;0,17797;63,98;0,005;77,37;23359,22;945,53;374,19;37,11;3683,93;3683,93;0,07;10,01;3463,81;6;18;;2,14502;6218,26;;419,20086;;;3683,93;;1;0;Perfurando
1602887802;33,52;0;63,98;0;76,68;23913,31;945,55;370,18;37,41;3683,93;3683,93;0,07;10,01;3465,04;;0;;2,07515;6218,26;;420,38966;;;3683,93;;1;0;Perfurando
1602887822;34,3;0;63,98;0;77,42;19388,9;945,4;369,49;37,62;3683,93;3683,93;0,07;10,01;3464,71;;0;;2,06133;6218,26;;421,04893;;;3683,93;;1;0;Perfurando
1602887842;34,62;0;63,98;0;77,67;18147,5;945,54;369,21;37,77;3683,93;3683,93;0,07;10,01;3438,63;6;0;;2,05568;6218,26;;394,21777;;;3683,93;;1;0;Perfurando
1602887862;29,56;0,50782;63,98;0,0145;78,56;20196,5;945,59;374,28;37,1;3684,22;3684,22;0,07;10,01;3462,77;6;52,2;;2,13699;6218,26;;417,32135;;;3684,22;;1;0;Perfurando
1602887882;35,97;0;63,98;0;76,98;21153,9;945,42;368,25;37,58;3684,22;3684,22;0,07;10,01;3452,75;6;0;;2,03058;6218,26;;408,33675;;;3684,22;;1;0;Perfurando
1602887902;30,97;0;63,98;0;77,76;15991,69;945,48;372,82;37,15;3684,22;3684,22;0,07;10,01;3443,49;6;0;;2,1208;6218,26;;398,80394;;;3684,22;;1;0;Perfurando
1602887922;30,67;0,01779;63,98;0,0005;77,33;22318,43;945,37;374,84;36,75;3684,23;3684,23;0,07;10,01;3463,16;6;1,8;;2,12609;6218,26;;419,20192;;;3684,23;;1;0;Perfurando
1602887942;27,59;0;63,98;0;78,79;20733,19;945,54;376,27;36,78;3684,23;3684,23;0,11;;3448,22;6;0;;2,18199;6218,26;;403,33532;;;3684,23;;1;0;Perfurando
1602887962;35,59;0;63,98;0;76,93;19683,75;945,54;368,22;37,51;3684,23;3684,23;0,11;;3458,51;6;0;;2,03811;6218,26;;413,73631;;;3684,23;;1;0;Perfurando
1602887982;28,49;0;63,98;0;77,15;22457,76;945,58;375,76;36,79;3684,23;3684,23;0,11;10,02;3444,66;6;0;;2,16614;6225,59;;399,74388;;;3684,23;;1;0;Perfurando
1602888002;33,3;0;135,23;0;76,84;22521,21;945,58;370,86;37,07;3684,23;3684,23;0,11;10,02;3447,43;6;0;;2,07969;6225,59;;402,61249;;;3684,23;;1;0;Perfurando
1602888022;32,19;0;135,23;0;78,43;24134,65;945,51;371,4;36,89;3684,23;3684,23;0,11;10,02;3459,3;6;0;;2,09988;6225,59;;414,99358;;;3684,23;;1;0;Perfurando
1602888042;32,1;0;135,23;0;78,73;23231,33;945,4;372,18;36,82;3684,23;3684,23;0;10,02;3453,15;6;0;;2,1017;6225,59;;409,58612;;;3684,23;;1;0;Perfurando
1602888062;31,51;0;135,23;0;77,42;22082,42;945,42;372,27;36,85;3684,23;3684,23;0;10,01;3458,52;6;0;;2,11248;6218,26;;414,92134;;;3684,23;;1;0;Perfurando
1602888082;33,61;0,51335;135,23;0,0145;77,65;16093,17;945,35;370,31;37,16;3684,52;3684,52;0;10,01;3445,81;6;52,2;;2,06479;6218,26;;401,87793;;;3684,52;;1;0;Perfurando
1602888102;34,84;0;135,23;0;78,22;21090,73;945,54;369,08;36,95;3684,52;3684,52;0;10,01;3441,92;6;0;;2,05162;6218,26;;396,8703;;;3684,52;;1;0;Perfurando
1602888122;27,39;0,10393;52,85;0,003;79,37;20451,43;945,54;377,27;36,23;3684,58;3684,58;0;10,01;3446,43;6;10,8;;2,18396;6218,26;;401,3193;;;3684,58;;1;0;Perfurando
1602888142;28,79;0,03497;52,85;0,001;78,63;18965,49;945,54;374,94;36,54;3684,6;3684,6;0;10,01;3456,61;6;3,6;;2,16004;6218,26;;411,52188;;;3684,6;;1;0;Perfurando
1602888162;32,42;0;52,85;0;77,28;20834,53;945,32;372,12;36,82;3684,6;3684,6;0;10,01;3460,01;6;0;;2,09555;6218,26;;416,3227;;;3684,6;;1;0;Perfurando
1602888182;32,42;0;52,85;0;77,32;15981,07;945,28;371,24;36,82;3684,6;3684,6;0,18;10,01;3443,89;6;0;;2,09575;6218,26;;400,51852;;;3684,6;;1;0;Perfurando
1602888202;31,62;0;52,85;0;77,59;20543,46;945,67;372,28;36,59;3684,6;3684,6;0,18;10,01;3436,96;6;0;;2,11019;6218,26;;391,36079;;;3684,6;;1;0;Perfurando
1602888222;35,02;0;52,85;0;76,9;26254,94;945,41;368,69;36,96;3684,6;3684,6;0,18;10,01;3458,02;6;0;;2,04924;6218,26;;414,09646;;;3684,6;;1;0;Perfurando
1602888242;35,14;0,16087;52,85;0,0045;76,89;20591,51;945,52;370,66;36,71;3684,69;3684,69;0,18;10,01;3453,55;6;16,2;;2,04406;6218,26;;408,78197;;;3684,69;;1;0;Perfurando
1602888262;32,28;0;52,85;0;77,21;23779,29;945,51;371,91;36,66;3684,69;3684,69;0,18;10,01;3455,73;6;0;;2,09854;6218,26;;411,1025;;;3684,69;;1;0;Perfurando
1602888282;34,86;0,07069;52,85;0,002;77,76;18773,58;945,61;369,12;36,95;3684,73;3684,73;0,18;10,02;3440,7;6;7,2;;2,05082;6225,59;;395,45531;;;3684,73;;1;0;Perfurando
1602888302;30,86;0,15766;52,85;0,0045;78,43;22218,01;945,32;372,8;36,42;3684,82;3684,82;0,18;10,02;3459,57;6;16,2;;2,12129;6225,59;;415,88168;;;3684,82;;1;0;Perfurando
1602888322;33,04;0;52,85;0;77,21;23805,39;945,4;370,93;36,53;3684,82;3684,82;0,18;10,01;3453,26;6;0;;2,0849;6218,26;;409,1429;;;3684,82;;1;0;Perfurando
1602888342;33,97;0;52,85;0;76,93;22568,89;945,44;369,76;36,68;3684,82;3684,82;0,18;10,01;3458,48;6;0;;2,06832;6218,26;;414,22799;;;3684,82;;1;0;Perfurando
1602888362;34,71;0;52,85;0;77,16;22088,38;945,28;369;36,76;3684,82;3684,82;0,18;10,01;3465,51;6;0;;2,05523;6218,26;;422,30834;;;3684,82;;1;0;Perfurando
1602888382;37,19;0,2305;52,85;0,0065;77,46;19041,24;945,4;366,4;36,93;3684,95;3684,95;0,18;10,01;3446,29;6;23,4;;2,00617;6218,26;;402,07666;;;3684,95;;1;0;Perfurando
1602888402;34,1;0,28318;52,85;0,008;77,57;16809,07;945,64;369,87;36,78;3685,11;3685,11;0,02;10,01;3423,96;6;28,8;;2,06036;6218,26;;377,9238;;;3685,11;;1;0;Perfurando
1602888422;34,51;0;52,85;0;77,27;18835,35;945,31;369,22;36,65;3685,11;3685,11;0,02;10,02;3448,76;6;0;;2,0582;6225,59;;404,76318;;;3685,11;;1;0;Perfurando
1602888442;31,49;0;52,85;0;77,34;19311,33;945,76;372,36;36,29;3685,11;3685,11;0,02;10,02;3426,63;6;0;;2,11262;6225,59;;380,02515;;;3685,11;;1;0;Perfurando
1602888462;34,34;0;52,85;0;77,19;19697,77;945,36;369,34;36,43;3685,11;3685,11;0,02;10,02;3452,36;6;0;;2,06165;6225,59;;408,27158;;;3685,11;;1;0;Perfurando
1602888482;37,04;0;19,45;0;77,32;18110,21;945,56;366,92;36,65;3685,11;3685,11;0,02;10,02;3450,91;6;0;;2,01312;6225,59;;405,69354;;;3685,11;;1;0;Perfurando
1602888502;32,83;0,08798;19,45;0,0025;78,02;18099,73;945,44;370,91;36,19;3685,16;3685,16;0,02;10,02;3432,72;6;9;;2,08747;6225,59;;388,18558;;;3685,16;;1;0;Perfurando
1602888522;31,89;0,01774;19,45;0,0005;77,4;16790,1;945,62;372,27;36,29;3685,17;3685,17;0,02;10,02;3437,17;6;1,8;;2,10569;6225,59;;391,60756;;;3685,17;;1;0;Perfurando
1602888542;32,89;0,12262;19,45;0,0035;78,35;17298,18;945,39;370,96;36,3;3685,24;3685,24;0,88;10,02;3449,71;6;12,6;;2,08585;6225,59;;405,42117;;;3685,24;;1;0;Perfurando
1602888562;27,25;0,20761;19,45;0,006;79,31;18229,01;945,61;376,77;35,46;3685,36;3685,36;0,88;10,02;3451,1;6;21,6;;2,1856;6225,59;;405,2102;;;3685,36;;1;0;Perfurando
1602888582;34,54;0;19,45;0;77,22;15955,27;945,57;369,24;36,17;3685,36;3685,36;0,88;10,02;3451,05;6;0;;2,05808;6225,59;;405,48292;;;3685,36;;1;0;Perfurando
1602888602;33,29;0;15;0;77,71;15345,27;945,47;370,47;36,01;3685,36;3685,36;0,88;10,02;3455,12;6;0;;2,08083;6225,59;;410,24206;;;3685,36;;1;0;Perfurando
1602888622;34,17;0;15;0;79,07;23183,29;945,46;370,06;36,09;3685,36;3685,36;0,88;;3456,08;6;0;;2,06517;6225,59;;411,3499;;;3685,36;;1;0;Perfurando
1602888642;29,52;0;15;0;78,6;20858,81;945,39;374,12;35,57;3685,36;3685,36;0,88;;3460,42;6;0;;2,14916;6225,59;;416,20188;;;3685,36;;1;0;Perfurando
1602888662;30,16;0;15;0;78,64;20371,61;945,56;373,52;35,71;3685,36;3685,36;0,88;;3461,29;6;0;;2,13775;6225,59;;416,14982;;;3685,36;;1;0;Perfurando
1602888682;33,79;0;15;0;77,04;18526,59;945,46;370,42;35,89;3685,36;3685,36;0,88;10,03;3460,16;6;0;;2,07257;6232,91;;415,72442;;;3685,36;;1;0;Perfurando
1602888702;32,3;0,03485;15;0,001;78,74;16740,8;945,62;371,75;35,86;3685,38;3685,38;0,88;10,03;3449,22;6;3,6;;2,09884;6232,91;;403,8596;;;3685,38;;1;0;Perfurando
1602888722;35,28;0;15;0;77,6;20667,96;945,4;368,39;35,97;3685,38;3685,38;0,88;10,03;3453,13;6;0;;2,04601;6232,91;;409,18126;;;3685,38;;1;0;Perfurando
1602888742;32,03;0;15;0;77,36;19492,67;945,45;372,13;35,58;3685,38;3685,38;0,04;10,03;3454,65;6;0;;2,1047;6232,91;;410,47838;;;3685,38;;1;0;Perfurando
1602888762;33,52;0;15;0;77,21;17203,38;945,5;370,21;35,91;3685,38;3685,38;0,04;10,03;3453,66;6;0;;2,07801;6232,91;;409,28831;;;3685,38;66,67;1;0;Perfurando
1602888782;35,39;0;15;0;78,11;16793,81;945,29;368,57;36,2;3685,38;3685,38;0,77;10,03;3436,76;6;0;;2,04456;6232,91;;393,73447;;;3685,38;;1;0;Perfurando
1602888802;33,73;0,31436;15;0,009;78,52;19781,26;945,64;370,22;35,93;3685,56;3685,56;0,77;10,03;3449,63;6;32,4;;2,06831;6232,91;;404,07161;;;3685,56;;1;0;Perfurando
1602888822;33,85;0;15;0;78,48;24053,26;945,61;369,97;35,87;3685,56;3685,56;0,77;10,03;3447,5;6;0;;2,07176;6232,91;;402,19581;;;3685,56;;1;0;Perfurando
1602888842;36,81;0;148,59;0;76,64;22843,99;945,39;366,85;36,09;3685,56;3685,56;0,77;;3454,15;6;0;;2,01869;6232,91;;410,24644;;;3685,56;;1;0;Perfurando
1602888862;33,27;0,1215;148,59;0,0035;79;22339,64;945,76;371,65;35,48;3685,63;3685,63;0,02;;3417,02;6;12,6;;2,0801;6232,91;;370,78517;;;3685,63;;1;0;Perfurando
1602888882;34,7;0;148,59;0;77,76;18575,58;945,39;369,19;35,83;3685,63;3685,63;0,02;10,02;3446,05;6;0;;2,05676;6225,59;;402,12412;;;3685,63;;1;0;Perfurando
1602888902;35,25;0;148,59;0;78,44;27152,53;945,55;369,97;35,67;3685,63;3685,63;0,04;10,02;3449,37;6;0;;2,04695;6225,59;;404,55364;;;3685,63;;1;0;Perfurando
1602888922;37,02;0,03546;148,59;0,001;77,34;18890,61;945,45;367,05;35,99;3685,65;3685,65;0,04;10,02;3451,51;6;3,6;;2,01457;6225,59;;407,33755;;;3685,65;;1;0;Perfurando
1602888942;31,85;0,01765;148,59;0,0005;77,67;21036,96;945,8;372,46;35,44;3685,66;3685,66;0,04;10,02;3428,05;6;1,8;;2,10801;6225,59;;381,84379;;;3685,66;;1;0;Perfurando
1602888962;35,32;0;148,59;0;77,29;25548,68;945,51;368,34;35,64;3685,66;3685,66;0,66;10,02;3469,47;6;0;;2,04607;6225,59;;425,10959;;;3685,66;;1;0;Perfurando
1602888982;36,47;0;148,59;0;76,64;27029,98;945,45;368,36;35,72;3685,66;3685,66;0,66;10,02;3451,49;6;0;;2,02552;6225,59;;407,55342;;;3685,66;;1;0;Perfurando
1602889002;34,95;0,3747;148,59;0,0105;76,79;23423,38;945,45;369,54;35,59;3685,87;3685,87;0,07;10,02;3461,52;6;37,8;;2,04572;6225,59;;417,05874;;;3685,87;;1;0;Perfurando
1602889022;30,14;0,0348;148,59;0,001;78,75;26556,66;945,48;374,58;34,94;3685,89;3685,89;0,07;10,02;3455,12;6;3,6;;2,13833;6225,59;;410,45952;;;3685,89;;1;0;Perfurando
1602889042;35,02;0,07132;148,59;0,002;76,84;22670,5;945,27;368,6;35,51;3685,93;3685,93;0,07;10,01;3461,59;6;7,2;;2,04987;6218,26;;418,15465;;;3685,93;;1;0;Perfurando
1602889062;33,93;0;148,59;0;78,58;25284,81;945,45;371,04;35,15;3685,93;3685,93;0,07;10,01;3456,2;6;0;;2,07084;6218,26;;411,75924;;;3685,93;;1;0;Perfurando
1602889082;31,82;0,03493;148,59;0,001;78,44;24713,89;945,45;371,9;35,15;3685,95;3685,95;0,07;10,01;3459,35;6;3,6;;2,10835;6218,26;;414,96057;;;3685,95;;1;0;Perfurando
1602889102;31,9;0;148,59;0;78,33;21306,1;945,69;371,91;35,19;3685,95;3685,95;0,07;10,01;3454,13;6;0;;2,10759;6218,26;;408,40012;;;3685,95;66,67;1;0;Perfurando
1602889122;31,46;0,15933;148,59;0,0045;77,37;21787,29;945,24;372,25;35,01;3686,04;3686,04;0,07;10,01;3450,82;6;16,2;;2,11274;6218,26;;407,61992;;;3686,04;;1;0;Perfurando
1602889142;37,37;0,3202;148,59;0,009;76,96;22273,98;945,28;366,47;35,56;3686,22;3686,22;0,07;10,01;3458,23;6;32,4;;2,00288;6218,26;;414,29894;;;3686,22;;1;0;Perfurando
1602889162;32,02;0;148,59;0;78,52;24483,57;945,55;372,18;34,99;3686,22;3686,22;0,07;10,02;3446,24;6;0;;2,10491;6225,59;;400,75422;;;3686,22;;1;0;Perfurando
1602889182;32,2;0;148,59;0;77,17;24556,34;945,26;372,09;34,92;3686,22;3686,22;0,07;10,02;3460,73;6;0;;2,10197;6225,59;;417,0897;;;3686,22;;1;0;Perfurando
1602889202;30,92;0;15;0;78,25;21396,37;945,44;372,78;34,82;3686,22;3686,22;0,07;10,02;3460,26;6;0;;2,12515;6225,59;;415,61911;;;3686,22;;1;0;Perfurando
1602889222;33,55;0;15;0;77,83;23310,95;945,42;370,06;34,99;3686,22;3686,22;0,07;10,01;3458,41;6;0;;2,07795;6218,26;;413,99886;;;3686,22;;1;0;Perfurando
1602889242;29,69;0,55796;15;0,016;78,44;17373;945,79;374,36;34,7;3686,54;3686,54;0,07;10,01;3437,77;6;57,6;;2,13659;6218,26;;390,31274;;;3686,54;;1;0;Perfurando
1602889262;36,75;0;15;0;77,55;24306,81;945,28;367,23;35,24;3686,54;3686,54;0,02;10,01;3465,38;6;0;;2,01942;6218,26;;421,0072;;;3686,54;;1;0;Perfurando
1602889282;31,44;0;15;0;76,92;24657,39;945,6;374,27;34,44;3686,54;3686,54;0;10,01;3458,27;6;0;;2,1152;6218,26;;412,04828;;;3686,54;;1;0;Perfurando
1602889302;33,59;0,16008;15;0,0045;76,9;20512,14;945,52;370,37;34,74;3686,63;3686,63;0;;3454,83;6;16,2;;2,07356;6218,26;;408,94845;;;3686,63;;1;0;Perfurando
1602889322;32,67;0;15;0;76,89;20771,45;945,42;371,84;34,61;3686,63;3686,63;0;;3459,64;6;0;;2,09316;6218,26;;414,42121;;;3686,63;;1;0;Perfurando
1602889342;32,52;0;15;0;76,96;20544,13;945,44;372,5;34,52;3686,63;3686,63;0;10,02;3463,57;6;0;;2,09607;6225,59;;418,32246;;;3686,63;;1;0;Perfurando
1602889362;31,29;0;15;0;77,32;19780,38;945,42;373,13;34,36;3686,63;3686,63;0;10,02;3466,49;6;0;;2,11845;6225,59;;421,46113;;;3686,63;;1;0;Perfurando
1602889382;33,98;0;15;0;76,84;20416,64;945,48;369,73;34,72;3686,63;3686,63;0;10,02;3458,67;6;0;;2,07014;6225,59;;413,37939;;;3686,63;;1;0;Perfurando
1602889402;32,88;0;15;0;78,69;21507,61;945,41;370,98;34,53;3686,63;3686,63;0,04;10,02;3456,35;6;0;;2,09019;6225,59;;411,57762;;;3686,63;;1;0;Perfurando
